-179.0 -179.0 0.0142542668352321
-179.0 -177.0 0.018004746183371587
-179.0 -175.0 0.022596347398480408
-179.0 -173.0 0.028845335137930524
-179.0 -171.0 0.03709538713744492
-179.0 -169.0 0.04749697734111609
-179.0 -167.0 0.059905223024609044
-179.0 -165.0 0.07522188980274434
-179.0 -163.0 0.09392342745718792
-179.0 -161.0 0.11471693691686478
-179.0 -159.0 0.13707549226691737
-179.0 -157.0 0.16097740312361683
-179.0 -155.0 0.18435069621677172
-179.0 -153.0 0.20420661838290108
-179.0 -151.0 0.21809171123968096
-179.0 -149.0 0.22655660887184467
-179.0 -147.0 0.23168652418256505
-179.0 -145.0 0.2371908550415082
-179.0 -143.0 0.24619448298980678
-179.0 -141.0 0.25990768045144996
-179.0 -139.0 0.27798700683542776
-179.0 -137.0 0.3014710636432842
-179.0 -135.0 0.3285369230634607
-179.0 -133.0 0.35454719499699944
-179.0 -131.0 0.37661022145280565
-179.0 -129.0 0.3947327563016232
-179.0 -127.0 0.40783836791389305
-179.0 -125.0 0.4115366260244295
-179.0 -123.0 0.4059997592425097
-179.0 -121.0 0.3968350128467375
-179.0 -119.0 0.38456562740866557
-179.0 -117.0 0.37166352226625843
-179.0 -115.0 0.3619377030490647
-179.0 -113.0 0.3553760220311132
-179.0 -111.0 0.3488509001518973
-179.0 -109.0 0.3419040914146022
-179.0 -107.0 0.33346652501308927
-179.0 -105.0 0.3226373838710916
-179.0 -103.0 0.3134184633861263
-179.0 -101.0 0.31058176428300355
-179.0 -99.0 0.3151854725400623
-179.0 -97.0 0.32671899639966406
-179.0 -95.0 0.34161985514143467
-179.0 -93.0 0.35732813781809386
-179.0 -91.0 0.36921555854253585
-179.0 -89.0 0.37600786604234315
-179.0 -87.0 0.37993235762216304
-179.0 -85.0 0.3872056316692099
-179.0 -83.0 0.4019556021393096
-179.0 -81.0 0.42814891861535576
-179.0 -79.0 0.4729355606741219
-179.0 -77.0 0.5399963337848926
-179.0 -75.0 0.6333460805121733
-179.0 -73.0 0.7511716689357552
-179.0 -71.0 0.8959344205849172
-179.0 -69.0 1.0597272433830527
-179.0 -67.0 1.2221047411062609
-179.0 -65.0 1.3584193116658192
-179.0 -63.0 1.4294742757021066
-179.0 -61.0 1.4043706889707368
-179.0 -59.0 1.2851332781454339
-179.0 -57.0 1.09595148992674
-179.0 -55.0 0.865873100523913
-179.0 -53.0 0.6373887800195224
-179.0 -51.0 0.44742400109999086
-179.0 -49.0 0.3093811278960724
-179.0 -47.0 0.21398205165291745
-179.0 -45.0 0.1480129050527179
-179.0 -43.0 0.10308619737640613
-179.0 -41.0 0.0719657514399341
-179.0 -39.0 0.049729662633483517
-179.0 -37.0 0.0345265831526277
-179.0 -35.0 0.023913904692939324
-179.0 -33.0 0.016779625882585185
-179.0 -31.0 0.01236459281787208
-179.0 -29.0 0.009402787546069338
-179.0 -27.0 0.007121482745379014
-179.0 -25.0 0.005491667296760115
-179.0 -23.0 0.004458993921107996
-179.0 -21.0 0.0036387104514532436
-179.0 -19.0 0.002966671199695047
-179.0 -17.0 0.0024822626685740115
