-179.0 -179.0 0.029024901175111927
-179.0 -177.0 0.029887415691094717
-179.0 -175.0 0.030811314813328404
-179.0 -173.0 0.03179267544657027
-179.0 -171.0 0.03274746271773416
-179.0 -169.0 0.03358247852754044
-179.0 -167.0 0.03425437858436812
-179.0 -165.0 0.034661611112169366
-179.0 -163.0 0.03471725105892195
-179.0 -161.0 0.03443816043580809
-179.0 -159.0 0.033826997291442826
-179.0 -157.0 0.03297438852833296
-179.0 -155.0 0.03202986759148663
-179.0 -153.0 0.031047937200930933
-179.0 -151.0 0.03013233459106579
-179.0 -149.0 0.029331699505012257
-179.0 -147.0 0.028698094699013695
-179.0 -145.0 0.02823509888646424
-179.0 -143.0 0.02793735296024617
-179.0 -141.0 0.027823671590469994
-179.0 -139.0 0.02787016215990199
-179.0 -137.0 0.028037704883387
-179.0 -135.0 0.02825972271944495
-179.0 -133.0 0.02850306529096882
-179.0 -131.0 0.028860804973529577
-179.0 -129.0 0.029405945178799357
-179.0 -127.0 0.03017987518112884
-179.0 -125.0 0.031198514865123372
-179.0 -123.0 0.03243115032360878
-179.0 -121.0 0.03387488589829726
-179.0 -119.0 0.035442716633993475
-179.0 -117.0 0.03702556697693205
-179.0 -115.0 0.03856985834582261
-179.0 -113.0 0.04001338095481604
-179.0 -111.0 0.04129991617332357
-179.0 -109.0 0.042344667505617765
-179.0 -107.0 0.043172521225969034
-179.0 -105.0 0.04386014303988975
-179.0 -103.0 0.044498519800192454
-179.0 -101.0 0.04523170149383373
-179.0 -99.0 0.046198908707635974
-179.0 -97.0 0.0474178622239903
-179.0 -95.0 0.04901438880478053
-179.0 -93.0 0.05099843999062877
-179.0 -91.0 0.05330834056545369
-179.0 -89.0 0.056064960326459946
-179.0 -87.0 0.05941172314526149
-179.0 -85.0 0.06355676010148031
-179.0 -83.0 0.0686204191707563
-179.0 -81.0 0.07443231553091817
-179.0 -79.0 0.08083766150482201
-179.0 -77.0 0.08757235252304753
-179.0 -75.0 0.09419192272216569
-179.0 -73.0 0.10013776497394185
-179.0 -71.0 0.1048203545001279
-179.0 -69.0 0.10767158351546942
-179.0 -67.0 0.10822719298673066
-179.0 -65.0 0.1063067834726061
-179.0 -63.0 0.10193912576309959
-179.0 -61.0 0.09529496291288002
-179.0 -59.0 0.08679559861140543
-179.0 -57.0 0.07700362627142797
-179.0 -55.0 0.0665721011041832
-179.0 -53.0 0.05601137410823703
-179.0 -51.0 0.04584231157615125
-179.0 -49.0 0.03657616370109816
-179.0 -47.0 0.0285924724576896
-179.0 -45.0 0.02206554049379316
-179.0 -43.0 0.016866714100258327
-179.0 -41.0 0.012875556569474318
-179.0 -39.0 0.00976301002155927
-179.0 -37.0 0.007221320226020936
-179.0 -35.0 0.005198494348566902
-179.0 -33.0 0.0036866124066762544
-179.0 -31.0 0.0026192442944495283
-179.0 -29.0 0.0019106819006078277
-179.0 -27.0 0.0014479732962263125
-179.0 -25.0 0.0011138683667436537
-179.0 -23.0 8.747855576923314E-4
-179.0 -21.0 6.956829693433062E-4
-179.0 -19.0 5.713808516217353E-4
-179.0 -17.0 4.8399345554166786E-4
-179.0 -15.0 4.116700045217187E-4
-179.0 -13.0 3.524987652521254E-4
-179.0 -11.0 3.055703728051982E-4
-179.0 -9.0 2.67235281484486E-4
-179.0 -7.0 2.3245341076232916E-4
-179.0 -5.0 2.0302847396054608E-4
-179.0 -3.0 1.7951020712850624E-4
-179.0 -1.0 1.623320318553847E-4
-179.0 1.0 1.5374213355758253E-4
-179.0 3.0 1.5601052991161873E-4
-179.0 5.0 1.6822325893848852E-4
-179.0 7.0 1.9406570149727652E-4
-179.0 9.0 2.3339232815237012E-4
-179.0 11.0 2.8594845373142077E-4
-179.0 13.0 3.5867339628493515E-4
-179.0 15.0 4.531503915472901E-4
-179.0 17.0 5.701083007796838E-4
-179.0 19.0 7.095342240989201E-4
-179.0 21.0 8.758243064390199E-4
-179.0 23.0 0.0010700063988135784
-179.0 25.0 0.0012860557487581008
-179.0 27.0 0.0015291145710051412
-179.0 29.0 0.0018258167640444014
-179.0 31.0 0.0022094155722550677
-179.0 33.0 0.0027320830139094905
-179.0 35.0 0.003416331385733321
-179.0 37.0 0.004282753218482139
-179.0 39.0 0.005454739610290449
-179.0 41.0 0.007093953741686596
-179.0 43.0 0.009340425361213609
-179.0 45.0 0.012296652364906912
-179.0 47.0 0.016022714009289295
-179.0 49.0 0.02047899242681575
-179.0 51.0 0.025577768750490934
-179.0 53.0 0.031119419752513724
-179.0 55.0 0.03689774852853357
-179.0 57.0 0.0427829945270626
-179.0 59.0 0.04862715167750487
-179.0 61.0 0.05422749227771118
-179.0 63.0 0.05943632016772279
-179.0 65.0 0.06428619784545933
-179.0 67.0 0.06879843934586728
-179.0 69.0 0.07282228314827789
-179.0 71.0 0.07629376900076078
-179.0 73.0 0.07918126136635792
-179.0 75.0 0.08133952124202497
-179.0 77.0 0.08269953930033694
-179.0 79.0 0.08334476443622257
-179.0 81.0 0.08339713714614376
-179.0 83.0 0.08299588515461102
-179.0 85.0 0.08222989019228925
-179.0 87.0 0.0812913459037156
-179.0 89.0 0.08017751606388877
-179.0 91.0 0.07875178342195888
-179.0 93.0 0.0769175556540169
-179.0 95.0 0.07451256641493625
-179.0 97.0 0.07140954331247891
-179.0 99.0 0.06759386222548344
-179.0 101.0 0.06321625886282804
-179.0 103.0 0.05840500013024301
-179.0 105.0 0.053398697385504894
-179.0 107.0 0.048421062602213315
-179.0 109.0 0.04373542242793411
-179.0 111.0 0.039578455315610654
-179.0 113.0 0.03605163904959127
-179.0 115.0 0.0332134208812466
-179.0 117.0 0.030931732829272175
-179.0 119.0 0.02913795464076946
-179.0 121.0 0.027757973914218612
-179.0 123.0 0.02666153758727366
-179.0 125.0 0.02574821967481648
-179.0 127.0 0.02496507646449731
-179.0 129.0 0.024297857953909853
-179.0 131.0 0.023746143641958713
-179.0 133.0 0.023275016539145897
-179.0 135.0 0.022888157858004143
-179.0 137.0 0.022612914126173285
-179.0 139.0 0.022437528152837033
-179.0 141.0 0.022355005307409047
-179.0 143.0 0.02232730165588445
-179.0 145.0 0.022317401948844406
-179.0 147.0 0.022327267377908962
-179.0 149.0 0.022363007326311735
-179.0 151.0 0.022392789221645986
-179.0 153.0 0.02241263476783954
-179.0 155.0 0.02243354024576403
-179.0 157.0 0.022523432154243742
-179.0 159.0 0.02272156551000427
-179.0 161.0 0.023048727863144342
-179.0 163.0 0.023481725727786316
-179.0 165.0 0.02392697580044237
-179.0 167.0 0.024365199660619563
-179.0 169.0 0.024833703558430217
-179.0 171.0 0.02535755795555985
-179.0 173.0 0.025968600875969045
-179.0 175.0 0.02662168502756505
-179.0 177.0 0.027356470680050753
-179.0 179.0 0.028186411836553744
-177.0 -179.0 0.025190881206939904
-177.0 -177.0 0.025778038292100684
-177.0 -175.0 0.026338320321148925
-177.0 -173.0 0.0268785485899977
-177.0 -171.0 0.02740129600916825
-177.0 -169.0 0.027876192705620532
-177.0 -167.0 0.02824395992760478
-177.0 -165.0 0.028431684298287744
-177.0 -163.0 0.028379837531280466
-177.0 -161.0 0.028085912711879178
-177.0 -159.0 0.027555273760549958
-177.0 -157.0 0.026844837336769622
-177.0 -155.0 0.02606181100862004
-177.0 -153.0 0.025304191736934118
-177.0 -151.0 0.0246680309274006
-177.0 -149.0 0.02416015102989968
-177.0 -147.0 0.023743829136060518
-177.0 -145.0 0.023439952808183225
-177.0 -143.0 0.023300653389719712
-177.0 -141.0 0.02332665508620881
-177.0 -139.0 0.02348721392290009
-177.0 -137.0 0.023747697378399598
-177.0 -135.0 0.02403666902503795
-177.0 -133.0 0.024349884023110457
-177.0 -131.0 0.02471147563458796
-177.0 -129.0 0.02519818165443969
-177.0 -127.0 0.025895134579437904
-177.0 -125.0 0.02687208986830462
-177.0 -123.0 0.028091934425661973
-177.0 -121.0 0.0295086235066112
-177.0 -119.0 0.03103861973928279
-177.0 -117.0 0.03256789839061478
-177.0 -115.0 0.034034305742884755
-177.0 -113.0 0.03542082147298903
-177.0 -111.0 0.036657476217776236
-177.0 -109.0 0.037648847017295116
-177.0 -107.0 0.038390954905856194
-177.0 -105.0 0.03897984956834284
-177.0 -103.0 0.03950615172048331
-177.0 -101.0 0.040097941870166645
-177.0 -99.0 0.040933571913321226
-177.0 -97.0 0.04204143949846264
-177.0 -95.0 0.04346657321538283
-177.0 -93.0 0.04530308866564145
-177.0 -91.0 0.04750976204279944
-177.0 -89.0 0.05013916076045904
-177.0 -87.0 0.05327177423497667
-177.0 -85.0 0.05702236699343671
-177.0 -83.0 0.061527177672472726
-177.0 -81.0 0.06669973619455295
-177.0 -79.0 0.07230362271480319
-177.0 -77.0 0.07808612278865278
-177.0 -75.0 0.08375448306925762
-177.0 -73.0 0.08880076843352344
-177.0 -71.0 0.09273344007562388
-177.0 -69.0 0.09505239240457437
-177.0 -67.0 0.09541359923843323
-177.0 -65.0 0.09369423583208053
-177.0 -63.0 0.08988319824145599
-177.0 -61.0 0.08415130567027562
-177.0 -59.0 0.07686619159714232
-177.0 -57.0 0.06851603307827907
-177.0 -55.0 0.05953314371234227
-177.0 -53.0 0.05039695680624174
-177.0 -51.0 0.04159966042071422
-177.0 -49.0 0.03358829896627611
-177.0 -47.0 0.026639851759066104
-177.0 -45.0 0.020855766544521988
-177.0 -43.0 0.01617846730094498
-177.0 -41.0 0.012479287719886363
-177.0 -39.0 0.009473505570684482
-177.0 -37.0 0.006986895588192898
-177.0 -35.0 0.005001045375465156
-177.0 -33.0 0.003541002817240753
-177.0 -31.0 0.0025411146107823775
-177.0 -29.0 0.0018968509280224326
-177.0 -27.0 0.0014612043231165802
-177.0 -25.0 0.0011507182206250076
