# Table name/description: "Top500 non(Gly,Pro) no 2str B<30"
# Number of dimensions: 2
# For each dimension, 1 to 2: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: -180.0 180.0 180 true
#   x2: -180.0 180.0 180 true
# List of table coordinates and values. (Value is last number on each line.)
-179.0 -179.0 0.006112618981602548
-179.0 -177.0 0.008170791036692007
-179.0 -175.0 0.010854339847670714
-179.0 -173.0 0.01413361770341997
-179.0 -171.0 0.017925822767510015
-179.0 -169.0 0.022324617168139917
-179.0 -167.0 0.027310097003568158
-179.0 -165.0 0.032926161589927984
-179.0 -163.0 0.03922770593875407
-179.0 -161.0 0.04597552689217212
-179.0 -159.0 0.052782095359975544
-179.0 -157.0 0.05920776354182473
-179.0 -155.0 0.0650734616528795
-179.0 -153.0 0.07035462665722089
-179.0 -151.0 0.07491301295028487
-179.0 -149.0 0.07885659481425461
-179.0 -147.0 0.08225456528554971
-179.0 -145.0 0.08523150684575662
-179.0 -143.0 0.08825713680043784
-179.0 -141.0 0.09160159297332504
-179.0 -139.0 0.09597419388476254
-179.0 -137.0 0.102075090242834
-179.0 -135.0 0.1108319293079095
-179.0 -133.0 0.12231079468564425
-179.0 -131.0 0.13592546489151053
-179.0 -129.0 0.14947907019444107
-179.0 -127.0 0.15961976384579787
-179.0 -125.0 0.16457575621731668
-179.0 -123.0 0.1642150169019284
-179.0 -121.0 0.16066462498378575
-179.0 -119.0 0.15669543068029923
-179.0 -117.0 0.1542777115536201
-179.0 -115.0 0.15406846092959328
-179.0 -113.0 0.1553995514719462
-179.0 -111.0 0.15841247601188282
-179.0 -109.0 0.1620558028421523
-179.0 -107.0 0.16598864202168598
-179.0 -105.0 0.17097519203898395
-179.0 -103.0 0.17758558471533253
-179.0 -101.0 0.1853697811855627
-179.0 -99.0 0.1949756453428838
-179.0 -97.0 0.20608278183043804
-179.0 -95.0 0.21745270308192088
-179.0 -93.0 0.22788910715277153
-179.0 -91.0 0.23745027020819406
-179.0 -89.0 0.24555790246071754
-179.0 -87.0 0.25501079657727216
-179.0 -85.0 0.27019743507667715
-179.0 -83.0 0.2936490954159842
-179.0 -81.0 0.3284475059054143
-179.0 -79.0 0.3789888086067191
-179.0 -77.0 0.4490620153350512
-179.0 -75.0 0.5422367434419875
-179.0 -73.0 0.6572670920408722
-179.0 -71.0 0.7953593066498885
-179.0 -69.0 0.947775657419265
-179.0 -67.0 1.0977525999572877
-179.0 -65.0 1.2191340377414195
-179.0 -63.0 1.2771034977320583
-179.0 -61.0 1.2479164170684542
-179.0 -59.0 1.1353501112301658
-179.0 -57.0 0.9635783539259781
-179.0 -55.0 0.7617975163309103
-179.0 -53.0 0.5644507813934863
-179.0 -51.0 0.40126516599858203
-179.0 -49.0 0.28149109075841483
-179.0 -47.0 0.197717937604944
-179.0 -45.0 0.13862421343914927
-179.0 -43.0 0.09707496823628704
-179.0 -41.0 0.06817766517062823
-179.0 -39.0 0.04741338004884042
-179.0 -37.0 0.032974145073015715
-179.0 -35.0 0.023079753633660435
-179.0 -33.0 0.01630747687829661
-179.0 -31.0 0.01196939578659705
-179.0 -29.0 0.009043253043617569
-179.0 -27.0 0.006802768158096638
-179.0 -25.0 0.005159912506157182
-179.0 -23.0 0.004135966676415073
-179.0 -21.0 0.003369959962221249
-179.0 -19.0 0.0027260989789643533
-179.0 -17.0 0.002236554993635366
-179.0 -15.0 0.0018672306450591282
-179.0 -13.0 0.001584830689283528
-179.0 -11.0 0.001368773982940447
-179.0 -9.0 0.00118527395393846
-179.0 -7.0 0.001037063900913175
-179.0 -5.0 9.249494862618013E-4
-179.0 -3.0 8.425026522505029E-4
-179.0 -1.0 7.939730390974921E-4
-179.0 1.0 7.736903383595021E-4
-179.0 3.0 7.689061796879801E-4
-179.0 5.0 7.785984810352416E-4
-179.0 7.0 8.02256820191914E-4
-179.0 9.0 8.407325224551167E-4
-179.0 11.0 8.930039048812289E-4
-179.0 13.0 9.525473992369133E-4
-179.0 15.0 0.0010132069464560325
-179.0 17.0 0.0010817250536718091
-179.0 19.0 0.001185716237231492
-179.0 21.0 0.001348709185142721
-179.0 23.0 0.001580864206017609
-179.0 25.0 0.0018829264133039016
-179.0 27.0 0.0022991614634452475
-179.0 29.0 0.002821217979515207
-179.0 31.0 0.003414505992096065
-179.0 33.0 0.004058769783679657
-179.0 35.0 0.004859437943969497
-179.0 37.0 0.005903819810753618
-179.0 39.0 0.00725564939879226
-179.0 41.0 0.009446848461959532
-179.0 43.0 0.013025572181077643
-179.0 45.0 0.01812422975626373
-179.0 47.0 0.02465845853097573
-179.0 49.0 0.03225335613814495
